192,Problem 192,Best Approximations,"Let <var>x</var> be a real number.<br/>\nA <i>best approximation</i> to <var>x</var> for the <i>denominator bound</i> <var>d</var> is a rational number <var>r</var>/<var>s</var> <i>in reduced form</i>, with <var>s</var> \u2264 <var>d</var>, such that any rational number which is closer to <var>x</var> than <var>r</var>/<var>s</var> has a denominator larger than <var>d</var>:, For example, the best approximation to \u221a13 for the denominator bound 20 is 18/5 and the best approximation to \u221a13 for the denominator bound 30 is 101/28., Find the sum of all denominators of the best approximations to \u221a<var>n</var> for the denominator bound 10<sup>12</sup>, where <var>n</var> is not a perfect square and 1 &lt; <var>n</var> \u2264 100000",75,3rd May 2008
193,Problem 193,Squarefree Numbers,"A positive integer <var>n</var> is called squarefree, if no square of a prime divides <var>n</var>, thus 1, 2, 3, 5, 6, 7, 10, 11 are squarefree, but not 4, 8, 9, 12., How many squarefree numbers are there below 2<sup>50</sup>",55,10th May 2008
194,Problem 194,Coloured Configurations,"Consider graphs built with the units A: <img alt="""" src=""project/images/p194_GraphA.png"" style=""vertical-align:middle;""/>\nand B: <img alt="""" src=""project/images/p194_GraphB.png"" style=""vertical-align:middle;""/>, where the units are glued along\nthe vertical edges as in the graph <img alt="""" src=""project/images/p194_Fig.png"" style=""vertical-align:middle;""/>., A configuration of type (<var>a</var>,<var>b</var>,<var>c</var>) is a graph thus built of <var>a</var> units A and <var>b</var> units B, where the graph's vertices are coloured using up to <var>c</var> colours, so that no two adjacent vertices have the same colour.<br/>\nThe compound graph above is an example of a configuration of type (2,2,6), in fact of type (2,2,<var>c</var>) for all <var>c</var> \u2265 4., Let N(<var>a</var>,<var>b</var>,<var>c</var>) be the number of configurations of type (<var>a</var>,<var>b</var>,<var>c</var>).<br/>\nFor example, N(1,0,3) = 24, N(0,2,4) = 92928 and N(2,2,3) = 20736., Find the last 8 digits of N(25,75,1984)",75,17th May 2008
195,Problem 195,Inscribed circles of triangles with one angle of 60 degrees,"Let's call an integer sided triangle with exactly one angle of 60 degrees a 60-degree triangle.<br/>\nLet <var>r</var> be the radius of the inscribed circle of such a 60-degree triangle., There are 1234 60-degree triangles for which <var>r</var> \u2264 100.\n<br/>Let T(<var>n</var>) be the number of 60-degree triangles for which <var>r</var> \u2264 <var>n</var>, so<br/>\n T(100) = 1234,\xa0 T(1000) = 22767, and\xa0 T(10000) = 359912., Find T(1053779)",75,23rd May 2008
196,Problem 196,Prime triplets,"Build a triangle from all positive integers in the following way:, <p style=""font-family:'courier new', monospace;font-weight:bold;margin-left:50px;"">\xa01<br/>\n\xa0<span style=""color:#FF0000;"">2</span>\xa0 <span style=""color:#FF0000;"">3</span><br/>\n\xa04\xa0\xa0<span style=""color:#FF0000;"">5</span>\xa0\xa06<br/>\n\xa0<span style=""color:#FF0000;"">7</span>\xa0\xa08\xa0\xa09 10<br/><span style=""color:#FF0000;"">11</span> 12 <span style=""color:#FF0000;"">13</span> 14 15<br/>\n16 <span style=""color:#FF0000;"">17</span> 18 <span style=""color:#FF0000;"">19</span> 20 21<br/>\n22 <span style=""color:#FF0000;"">23</span> 24 25 26 27 28<br/><span style=""color:#FF0000;"">29</span> 30 <span style=""color:#FF0000;"">31</span> 32 33 34 35 36<br/><span style=""color:#FF0000;"">37</span> 38 39 40 <span style=""color:#FF0000;"">41</span> 42 <span style=""color:#FF0000;"">43</span> 44 45<br/>\n46 <span style=""color:#FF0000;"">47</span> 48 49 50 51 52 <span style=""color:#FF0000;"">53</span> 54 55<br/>\n56 57 58 <span style=""color:#FF0000;"">59</span> 60 <span style=""color:#FF0000;"">61</span> 62 63 64 65 66<br/>\n. . ., Each positive integer has up to eight neighbours in the triangle., A set of three primes is called a <i>prime triplet</i> if one of the three primes has the other two as neighbours in the triangle., For example, in the second row, the prime numbers 2 and 3 are elements of some prime triplet., If row 8 is considered, it contains two primes which are elements of some prime triplet, i.e. 29 and 31.<br/>\nIf row 9 is considered, it contains only one prime which is an element of some prime triplet: 37., Define S(<var>n</var>) as the sum of the primes in row <var>n</var> which are elements of any prime triplet.<br/>\nThen S(8)=60 and S(9)=37., You are given that S(10000)=950007619., Find \xa0S(5678027) + S(7208785)",65,30th May 2008
197,Problem 197,Investigating the behaviour of a recursively defined sequence,"Given is the function <var>f</var>(<var>x</var>) = \u230a2<sup>30.403243784-<var>x</var><sup>2</sup></sup>\u230b \xd7 10<sup>-9</sup> ( \u230a \u230b is the floor-function),<br/>\nthe sequence <var>u<sub>n</sub></var> is defined by <var>u</var><sub>0</sub> = -1 and <var>u</var><sub><var>n</var>+1</sub> = <var>f</var>(<var>u<sub>n</sub></var>)., Find <var>u<sub>n</sub></var> + <var>u</var><sub><var>n</var>+1</sub> for <var>n</var> = 10<sup>12</sup>.<br/>\nGive your answer with 9 digits after the decimal point",45,6th June 2008
198,Problem 198,Ambiguous Numbers,"A best approximation to a real number <var>x</var> for the denominator bound <var>d</var> is a rational number <var>r</var>/<var>s</var> (in reduced form) with <var>s</var> \u2264 <var>d</var>, so that any rational number <var>p</var>/<var>q</var> which is closer to <var>x</var> than <var>r</var>/<var>s</var> has <var>q</var> &gt; <var>d</var>., Usually the best approximation to a real number is uniquely determined for all denominator bounds. However, there are some exceptions, e.g. 9/40 has the two best approximations 1/4 and 1/5 for the denominator bound 6.\nWe shall call a real number <var>x</var> <i>ambiguous</i>, if there is at least one denominator bound for which <var>x</var> possesses two best approximations. Clearly, an ambiguous number is necessarily rational., How many ambiguous numbers <var>x</var> = <var>p</var>/<var>q</var>,\n0 &lt; <var>x</var> &lt; 1/100, are there whose denominator <var>q</var> does not exceed 10<sup>8</sup>",80,14th June 2008
199,Problem 199,Iterative Circle Packing,"Three circles of equal radius are placed inside a larger circle such that each pair of circles is tangent to one another and the inner circles do not overlap. There are four uncovered ""gaps"" which are to be filled iteratively with more tangent circles., \nAt each iteration, a maximally sized circle is placed in each gap, which creates more gaps for the next iteration. After 3 iterations (pictured), there are 108 gaps and the fraction of the area which is not covered by circles is 0.06790342, rounded to eight decimal places.\n, \nWhat fraction of the area is not covered by circles after 10 iterations?<br/>\nGive your answer rounded to eight decimal places using the format x.xxxxxxxx .\",70,21st June 2008
200,Problem 200,"Find the 200th prime-proof sqube containing the contiguous sub-string ""200""","We shall define a sqube to be a number of the form, <var>p</var><sup>2</sup><var>q</var><sup>3</sup>, where <var>p</var> and <var>q</var> are distinct primes.<br/>\nFor example, 200 = 5<sup>2</sup>2<sup>3</sup> or 120072949 = 23<sup>2</sup>61<sup>3</sup>., The first five squbes are 72, 108, 200, 392, and 500., Interestingly, 200 is also the first number for which you cannot change any single digit to make a prime; we shall call such numbers, prime-proof. The next prime-proof sqube which contains the contiguous sub-string ""200"" is 1992008., Find the 200th prime-proof sqube containing the contiguous sub-string ""200""",65,28th June 2008
201,Problem 201,Subsets with a unique sum,"For any set A of numbers, let sum(A) be the sum of the elements of A.<br/>\nConsider the set B = {1,3,6,8,10,11}.<br/> There are 20 subsets of B containing three elements, and their sums are:, <p style=""margin-left:100px;"">\nsum({1,3,6}) = 10,<br/>\nsum({1,3,8}) = 12,<br/>\nsum({1,3,10}) = 14,<br/>\nsum({1,3,11}) = 15,<br/>\nsum({1,6,8}) = 15,<br/>\nsum({1,6,10}) = 17,<br/>\nsum({1,6,11}) = 18,<br/>\nsum({1,8,10}) = 19,<br/>\nsum({1,8,11}) = 20,<br/>\nsum({1,10,11}) = 22,<br/>\nsum({3,6,8}) = 17,<br/>\nsum({3,6,10}) = 19,<br/>\nsum({3,6,11}) = 20,<br/>\nsum({3,8,10}) = 21,<br/>\nsum({3,8,11}) = 22,<br/>\nsum({3,10,11}) = 24,<br/>\nsum({6,8,10}) = 24,<br/>\nsum({6,8,11}) = 25,<br/>\nsum({6,10,11}) = 27,<br/>\nsum({8,10,11}) = 29., Some of these sums occur more than once, others are unique.<br/>\nFor a set A, let U(A,k) be the set of unique sums of k-element subsets of A, in our example we find U(B,3) = {10,12,14,18,21,25,27,29} and sum(U(B,3)) = 156., Now consider the 100-element set S = {1<sup>2</sup>, 2<sup>2</sup>, ... , 100<sup>2</sup>}.<br/>\nS has 100891344545564193334812497256 50-element subsets., Determine the sum of all integers which are the sum of exactly one of the 50-element subsets of S, i.e. find sum(U(S,50))",65,5th July 2008
202,Problem 202,Laserbeam,"Three mirrors are arranged in the shape of an equilateral triangle, with their reflective surfaces pointing inwards. There is an infinitesimal gap at each vertex of the triangle through which a laser beam may pass., Label the vertices A, B and C. There are 2 ways in which a laser beam may enter vertex C, bounce off 11 surfaces, then exit through the same vertex: one way is shown below; the other is the reverse of that., There are 80840 ways in which a laser beam may enter vertex C, bounce off 1000001 surfaces, then exit through the same vertex., In how many ways can a laser beam enter at vertex C, bounce off 12017639147 surfaces, then exit through the same vertex",60,5th July 2008
203,Problem 203,Squarefree Binomial Coefficients,"The binomial coefficients <sup>n</sup>C<sub>k</sub> can be arranged in triangular form, Pascal's triangle, like this:, It can be seen that the first eight rows of Pascal's triangle contain twelve distinct numbers: 1,\xa02,\xa03,\xa04,\xa05,\xa06,\xa07,\xa010,\xa015,\xa020,\xa021\xa0and\xa035., A positive integer <var>n</var> is called squarefree if no square of a prime divides <var>n</var>.\nOf the twelve distinct numbers in the first eight rows of Pascal's triangle, all except 4 and 20 are squarefree.\nThe sum of the distinct squarefree numbers in the first eight rows is 105., Find the sum of the distinct squarefree numbers in the first 51 rows of Pascal's triangle",25,6th September 2008
204,Problem 204,Generalised Hamming Numbers,"A Hamming number is a positive number which has no prime factor larger than 5.<br/>\nSo the first few Hamming numbers are 1, 2, 3, 4, 5, 6, 8, 9, 10, 12, 15.<br/>\nThere are 1105 Hamming numbers not exceeding 10<sup>8</sup>., We will call a positive number a generalised Hamming number of type <var>n</var>, if it has no prime factor larger than <var>n</var>.<br/>\nHence the Hamming numbers are the generalised Hamming numbers of type 5., How many generalised Hamming numbers of type 100 are there which don't exceed 10<sup>9</sup>",30,6th September 2008
205,Problem 205,Dice Game,"Peter has nine four-sided (pyramidal) dice, each with faces numbered 1, 2, 3, 4.<br/>\nColin has six six-sided (cubic) dice, each with faces numbered 1, 2, 3, 4, 5, 6., Peter and Colin roll their dice and compare totals: the highest total wins. The result is a draw if the totals are equal., What is the probability that Pyramidal Pete beats Cubic Colin? Give your answer rounded to seven decimal places in the form 0.abcdef",15,6th September 2008
206,Problem 206,Concealed Square,"Find the unique positive integer whose square has the form 1_2_3_4_5_6_7_8_9_0,<br/> where each \u201c_\u201d is a single digit",5,6th September 2008
207,Problem 207,Integer partition equations,"For some positive integers <var>k</var>, there exists an integer partition of the form\xa0\xa0 4<sup>t</sup> = 2<sup>t</sup> + <var>k</var>,<br/>\nwhere 4<sup>t</sup>, 2<sup>t</sup>, and <var>k</var> are all positive integers and <var>t</var> is a real number., The first two such partitions are 4<sup>1</sup> = 2<sup>1</sup> + 2 and 4<sup>1.5849625...</sup> = 2<sup>1.5849625...</sup> + 6., Partitions where <var>t</var> is also an integer are called <i>perfect</i>.<br/> \nFor any <var>m</var> \u2265 1 let P(<var>m</var>) be the proportion of such partitions that are perfect with <var>k</var> \u2264 <var>m</var>.<br/>\nThus P(6) = 1/2., In the following table are listed some values of P(<var>m</var>), \xa0\xa0\xa0P(5) = 1/1<br/>\n\xa0\xa0\xa0P(10) = 1/2<br/>\n\xa0\xa0\xa0P(15) = 2/3<br/>\n\xa0\xa0\xa0P(20) = 1/2<br/>\n\xa0\xa0\xa0P(25) = 1/2<br/>\n\xa0\xa0\xa0P(30) = 2/5<br/>\n\xa0\xa0\xa0...<br/>\n\xa0\xa0\xa0P(180) = 1/4<br/>\n\xa0\xa0\xa0P(185) = 3/13, Find the smallest <var>m</var> for which P(<var>m</var>) &lt; 1/1234",40,6th September 2008
208,Problem 208,Robot Walks,"A robot moves in a series of one-fifth circular arcs (72\xb0), with a free choice of a clockwise or an anticlockwise arc for each step, but no turning on the spot., One of 70932 possible closed paths of 25 arcs starting northward is, Given that the robot starts facing North, how many journeys of 70 arcs in length can it take that return it, after the final arc, to its starting position?<br/>\n(Any arc may be traversed multiple times.) \",70,12th September 2008
209,Problem 209,Circular Logic,"A <var>k</var>-input <i>binary truth table</i> is a map from <var>k</var> input bits\n(binary digits, 0 [false] or 1 [true]) to 1 output bit. For example, the 2-input binary truth tables for the logical AND and XOR functions are:, How many 6-input binary truth tables, \u03c4, satisfy the formula, for all 6-bit inputs (<var>a</var>, <var>b</var>, <var>c</var>, <var>d</var>, <var>e</var>, <var>f</var>)?\",60,19th September 2008
